obligation_id,target_module_path,target_symbol,target_source_path,is_constant_literal_result,is_executed,is_broad_appendix_grammar_row,uses_appendix_b_composite_target,passes_quality_gate
ResolveFieldInits-Cons,HelloUltraviolet::Reference::Names,runNamesDisambiguationReference,Source/Reference/Names/Disambiguation.uv,false,true,false,false,true
Resolve-RecordPath,HelloUltraviolet::Reference::Names,runNamesDisambiguationReference,Source/Reference/Names/Disambiguation.uv,false,true,false,false,true
Resolve-EnumUnit,HelloUltraviolet::Reference::Names,runNamesDisambiguationReference,Source/Reference/Names/Disambiguation.uv,false,true,false,false,true
Resolve-EnumTuple,HelloUltraviolet::Reference::Names,runNamesDisambiguationReference,Source/Reference/Names/Disambiguation.uv,false,true,false,false,true
Resolve-EnumRecord,HelloUltraviolet::Reference::Names,runNamesDisambiguationReference,Source/Reference/Names/Disambiguation.uv,false,true,false,false,true
def.BuiltinValuePath,HelloUltraviolet::Reference::Names,runNamesDisambiguationReference,Source/Reference/Names/Disambiguation.uv,false,true,false,false,true
ResolveQual-Name-Builtin,HelloUltraviolet::Reference::Names,runNamesDisambiguationReference,Source/Reference/Names/Disambiguation.uv,false,true,false,false,true
ResolveQual-Name-Value,HelloUltraviolet::Reference::Names,runNamesDisambiguationReference,Source/Reference/Names/Disambiguation.uv,false,true,false,false,true
ResolveQual-Name-Record,HelloUltraviolet::Reference::Names,runNamesDisambiguationReference,Source/Reference/Names/Disambiguation.uv,false,true,false,false,true
ResolveQual-Name-Enum,HelloUltraviolet::Reference::Names,runNamesDisambiguationReference,Source/Reference/Names/Disambiguation.uv,false,true,false,false,true
ResolveQual-Name-Err,HelloUltraviolet::Reference::Names,runNamesDisambiguationReference,Source/Reference/Names/Disambiguation.uv,false,true,false,false,true
def.SharedResolutionProjectInput,HelloUltraviolet::Reference::Names,runNamesQualifiedResolutionReference,Source/Reference/Names/QualifiedResolution.uv,false,true,false,false,true
def.SharedResolutionCurrentModule,HelloUltraviolet::Reference::Names,runNamesQualifiedResolutionReference,Source/Reference/Names/QualifiedResolution.uv,false,true,false,false,true
def.SharedResolutionAstModule,HelloUltraviolet::Reference::Names,runNamesQualifiedResolutionReference,Source/Reference/Names/QualifiedResolution.uv,false,true,false,false,true
def.SharedResolutionInputs,HelloUltraviolet::Reference::Names,runNamesQualifiedResolutionReference,Source/Reference/Names/QualifiedResolution.uv,false,true,false,false,true
def.SharedResolutionOutputs,HelloUltraviolet::Audit,moduleSourceProjectExternAbiFormsExecute,Source/Audit/ModuleSourceProjectInfrastructureExecution.uv,false,true,false,false,true
def.PathOfModuleReference,HelloUltraviolet::Reference::Names,runNamesQualifiedResolutionReference,Source/Reference/Names/QualifiedResolution.uv,false,true,false,false,true
def.TypeParamBindings,HelloUltraviolet::Reference::Names,runNamesQualifiedResolutionReference,Source/Reference/Names/QualifiedResolution.uv,false,true,false,false,true
ResolveGenericParamsOpt-None,HelloUltraviolet::Reference::Names,runNamesQualifiedResolutionReference,Source/Reference/Names/QualifiedResolution.uv,false,true,false,false,true
ResolvePredicateClauseOpt-None,HelloUltraviolet::Reference::Names,runNamesQualifiedResolutionReference,Source/Reference/Names/QualifiedResolution.uv,false,true,false,false,true
ResolveContractClauseOpt-None,HelloUltraviolet::Reference::Names,runNamesQualifiedResolutionReference,Source/Reference/Names/QualifiedResolution.uv,false,true,false,false,true
ResolveInvariantOpt-None,HelloUltraviolet::Reference::Names,runNamesQualifiedResolutionReference,Source/Reference/Names/QualifiedResolution.uv,false,true,false,false,true
